49
30	22	22	29	38	33	27	43	31	50	32	47	44	24	27	29	49	26	43	44	35	41	48	45	31	29	32	39	24	0	46	44	23	32	31	36	47	35	27	40	42	31	40	49	31	33	28	31	32	44	44	42	29	47	23	35	48	29	23	34	24	31	49	27	43	25	49	50	30	35	27	23	41	32	32	34	36	34	49	38	46	39	27	41	32	36	29	35	27	30	36	41	20	22	35	30	32	48	50	27	
46	50	33	21	38	44	21	33	22	28	26	43	30	25	23	25	45	42	31	20	27	50	21	20	32	37	20	24	23	46	0	39	39	49	49	26	22	43	34	26	47	20	36	48	39	47	33	22	37	25	49	27	27	49	33	32	35	45	20	33	26	32	44	21	39	50	28	20	38	31	42	31	46	30	41	34	40	24	39	36	22	28	50	23	42	23	28	20	42	24	39	44	41	24	32	26	38	41	30	26	
33	36	36	23	37	23	42	49	35	23	36	48	34	35	25	34	37	30	24	33	28	32	22	38	36	30	46	46	47	27	34	0	27	31	35	44	49	33	20	34	43	48	20	37	32	50	44	44	34	27	33	27	28	35	35	24	27	34	29	31	40	35	39	49	49	24	46	36	41	22	26	29	49	36	40	41	23	50	21	24	30	21	30	47	39	45	25	44	48	34	32	41	26	33	35	26	25	32	21	45	
50	45	44	50	30	48	44	41	46	36	26	43	30	25	36	49	37	42	47	39	38	33	24	40	42	39	35	48	41	38	49	26	0	39	34	21	27	35	48	39	46	30	37	43	26	20	21	21	24	27	34	47	41	39	27	41	41	23	47	50	44	36	33	49	40	40	29	48	41	30	35	41	26	25	31	37	46	31	42	34	32	34	41	30	47	34	22	24	27	44	23	44	24	50	49	32	50	34	42	37	
26	48	31	42	21	20	32	26	22	47	33	38	38	47	45	33	37	26	40	20	50	41	24	36	40	49	35	29	32	37	37	22	22	0	39	43	35	44	20	26	33	39	44	31	29	22	43	20	44	45	27	39	50	47	20	38	47	50	36	31	24	34	28	23	38	34	28	48	46	27	32	32	43	36	49	30	27	46	38	28	49	22	21	24	30	40	38	38	35	22	50	36	35	33	30	32	43	47	20	23	
33	39	41	49	50	24	44	24	48	20	23	42	33	27	21	40	28	28	32	23	31	29	31	39	45	40	26	43	46	37	37	21	30	36	0	37	20	25	49	35	46	20	40	47	28	30	24	31	23	39	37	33	50	45	44	22	28	38	23	36	22	47	38	24	35	21	36	46	45	27	31	23	37	46	42	26	25	42	41	50	27	32	26	39	42	43	34	31	25	28	43	48	31	37	47	26	26	34	46	30	
24	28	37	41	44	44	20	22	41	46	30	29	47	42	45	50	30	21	22	39	20	29	45	23	25	42	28	26	36	37	31	47	34	22	33	0	36	37	46	33	23	22	38	34	30	25	29	27	40	33	41	42	29	21	20	46	20	40	47	28	22	47	41	30	30	37	40	29	21	45	42	27	47	48	42	36	24	28	39	21	45	32	33	28	38	27	28	50	30	49	45	37	35	48	34	42	23	33	31	25	
36	21	27	42	45	35	32	20	27	22	29	23	46	25	48	24	50	34	20	48	44	31	36	33	23	36	27	35	29	28	32	33	35	42	49	49	0	21	25	42	48	47	36	31	26	27	24	27	45	29	45	24	25	37	28	37	20	25	27	47	46	43	33	49	48	42	50	25	27	44	37	24	48	46	38	41	25	43	27	36	44	29	45	47	47	45	42	43	20	43	34	45	48	47	26	21	33	25	32	36	
32	26	32	37	36	35	23	24	47	22	37	20	48	46	48	22	20	50	43	27	43	32	34	41	28	33	31	41	32	28	43	22	48	44	25	38	27	0	43	26	47	21	44	47	21	36	45	22	42	34	27	34	42	44	48	44	41	24	39	40	48	36	29	20	39	24	31	41	31	31	46	50	29	36	40	42	28	24	20	35	45	43	49	46	47	26	39	32	30	35	29	34	24	35	46	29	50	45	42	49	
30	31	47	40	39	32	32	38	32	42	48	36	29	41	46	44	38	46	27	26	33	26	28	36	25	36	24	45	39	36	44	48	37	44	49	36	46	46	0	40	35	49	30	28	33	29	34	49	40	36	21	45	43	26	50	28	34	42	22	20	26	39	23	47	28	45	50	20	46	47	26	50	48	25	39	25	49	50	41	31	39	45	28	20	41	41	20	20	39	49	49	25	46	47	29	50	46	27	32	46	
35	43	31	47	31	22	38	33	45	23	42	20	44	25	20	39	37	28	31	43	26	47	49	32	26	30	25	45	25	35	41	24	39	38	36	33	38	40	50	0	49	47	27	48	20	21	33	48	39	21	40	40	40	49	24	36	22	33	29	30	40	49	40	49	46	39	26	42	21	30	24	30	41	43	28	35	35	39	49	30	28	48	40	22	34	45	44	25	48	23	36	28	37	42	32	39	34	33	41	25	
39	49	33	44	24	41	41	46	50	44	45	23	38	44	23	46	25	43	50	35	29	41	43	23	41	44	33	28	28	45	23	40	31	36	46	37	45	22	20	21	0	39	20	44	50	24	48	23	33	32	45	35	48	20	30	40	46	24	22	42	32	40	38	43	27	21	26	33	49	49	48	20	21	39	45	32	24	37	43	42	29	33	32	48	50	46	37	21	43	46	34	48	37	24	37	50	48	24	40	26	
38	50	25	46	22	38	35	29	28	28	26	32	41	20	47	40	47	21	36	44	44	22	48	20	40	29	24	44	24	46	44	36	24	50	23	50	30	20	43	46	30	0	46	24	30	38	44	22	22	31	26	28	34	30	41	35	35	37	36	22	22	30	34	32	44	32	37	35	37	33	36	22	49	27	24	40	32	46	47	36	30	24	48	22	24	24	21	32	40	38	23	41	22	36	28	38	29	31	50	41	
47	43	35	32	38	46	30	43	41	48	39	34	36	31	27	44	36	21	43	32	45	31	30	45	36	20	27	38	22	35	23	31	33	44	39	27	37	20	36	36	23	21	0	38	31	21	50	31	25	30	28	35	35	44	49	48	50	33	20	45	40	44	27	40	40	35	43	43	48	31	41	45	47	46	45	43	25	49	21	44	43	35	36	41	49	25	46	32	42	29	41	48	38	35	26	49	20	42	34	39	
39	46	41	25	39	34	30	38	30	33	38	44	47	47	40	24	36	33	32	27	31	32	29	27	26	28	50	27	37	38	47	49	48	31	50	34	27	39	30	39	40	24	30	0	27	24	47	44	28	37	25	37	42	42	39	23	48	49	34	35	26	42	25	39	31	39	27	42	45	22	37	35	48	26	29	32	28	36	26	31	47	33	30	43	20	21	26	50	26	39	46	25	47	37	34	22	28	36	29	42	
35	33	46	30	47	41	43	49	42	47	42	32	21	47	49	23	48	21	30	25	44	28	39	43	37	34	29	37	48	33	47	49	35	31	27	50	41	22	43	22	45	40	22	36	0	20	47	41	38	36	30	50	43	46	39	23	48	38	27	20	21	45	23	46	49	43	29	22	46	38	47	32	42	24	44	48	38	50	49	49	39	36	50	47	48	26	28	29	25	49	25	38	50	27	24	24	48	27	28	35	
45	29	24	43	39	28	26	22	24	48	46	41	33	50	25	26	47	38	20	31	37	41	35	41	24	44	46	43	28	22	48	43	42	39	47	42	47	28	45	39	43	27	20	48	24	0	46	26	43	38	41	20	33	24	24	35	37	21	36	30	50	27	41	25	34	30	41	48	34	27	50	40	40	43	28	41	42	26	23	31	35	28	31	37	38	29	26	29	37	32	22	25	32	23	50	38	49	40	23	36	
47	24	42	47	49	49	34	24	33	28	48	43	37	26	44	45	25	43	22	28	34	30	32	36	21	31	46	47	32	43	43	32	37	24	44	42	42	37	38	24	40	21	29	39	34	36	0	44	38	33	26	34	26	32	22	23	37	32	23	36	41	34	43	40	25	21	26	27	27	23	39	32	33	22	48	46	37	26	36	26	26	35	22	26	49	47	23	36	24	39	26	37	38	36	40	39	33	39	32	47	
40	49	28	41	45	35	40	40	39	45	20	31	31	44	45	26	42	40	21	26	34	26	36	41	26	46	20	24	27	34	35	22	39	28	46	40	29	32	30	43	43	49	41	48	42	29	48	0	41	22	39	23	46	35	31	39	39	40	22	27	47	24	33	49	48	27	47	20	35	29	24	36	47	40	31	43	41	24	23	36	30	30	41	43	22	31	48	45	46	26	26	29	36	42	33	40	43	43	32	32	
21	24	34	22	29	40	41	24	36	26	46	39	35	31	24	38	24	48	38	33	28	43	26	23	50	25	24	34	49	47	37	33	49	25	46	21	29	44	35	38	22	41	31	40	49	23	23	35	0	27	36	21	20	47	42	41	45	38	22	34	46	28	43	38	28	42	37	45	32	25	27	40	23	41	46	38	50	43	44	36	25	50	35	40	49	40	27	20	27	24	42	39	41	44	47	24	47	40	24	47	
44	45	46	38	39	25	22	23	28	23	28	39	34	38	44	28	38	33	21	42	22	24	46	34	21	31	30	28	40	33	32	48	20	29	40	27	26	44	22	38	43	24	27	47	36	26	34	30	47	0	20	44	28	33	38	36	37	24	42	30	42	38	40	37	32	49	26	29	23	34	40	40	28	27	45	40	28	48	44	29	22	31	24	34	20	32	50	40	34	21	40	44	44	29	36	39	44	33	34	39	
46	38	43	36	26	25	46	20	28	23	46	32	42	28	26	35	48	35	28	36	32	24	39	35	28	50	47	25	42	20	26	30	28	42	42	47	46	23	41	20	33	29	30	39	43	49	26	30	33	44	0	49	24	50	40	23	27	31	44	43	49	35	34	25	41	46	31	33	47	33	33	31	38	23	22	37	45	34	24	23	20	50	45	36	47	42	32	40	35	27	32	40	43	23	33	21	41	46	29	39	
25	29	28	36	23	37	41	41	30	20	24	20	22	30	44	30	34	47	26	27	31	48	41	38	34	28	37	25	50	34	32	20	23	20	23	30	43	26	29	37	23	36	44	29	48	22	23	37	39	29	43	0	21	27	49	46	23	41	25	34	25	25	34	28	48	46	42	25	34	42	46	38	20	37	32	20	50	23	23	29	22	40	44	32	26	28	43	32	27	34	40	39	36	37	46	31	25	33	40	45	
20	38	33	50	39	27	29	31	36	30	35	40	47	44	43	34	48	43	42	48	28	31	28	44	25	25	48	27	48	34	30	40	20	31	35	39	45	50	42	29	41	27	20	23	34	43	36	46	48	25	26	46	0	32	50	42	39	30	37	24	21	35	33	48	34	45	50	48	34	31	20	26	38	26	22	35	24	41	22	43	36	42	41	50	37	32	39	28	26	22	33	20	37	35	42	43	30	43	49	20	
26	39	29	46	44	47	48	44	45	33	34	42	36	42	29	22	21	22	31	32	40	33	32	45	40	42	44	40	44	27	29	35	32	37	20	40	33	40	29	41	35	24	32	41	46	33	49	50	32	42	49	48	44	0	46	38	43	39	29	35	37	31	29	33	46	49	38	40	44	25	31	21	33	34	50	34	29	22	41	27	30	27	32	20	39	30	24	25	46	48	35	48	22	44	23	25	50	39	21	27	
40	25	20	40	36	49	49	41	33	41	33	25	29	32	34	29	50	37	21	25	35	25	48	48	23	41	23	35	46	43	29	43	45	29	29	32	21	38	46	28	30	44	34	22	21	44	40	42	46	29	27	49	49	34	0	40	29	37	49	26	32	48	22	33	21	21	45	49	22	31	20	29	29	21	20	21	39	21	24	47	39	47	25	35	40	22	38	24	20	50	43	37	24	45	23	22	42	22	39	44	
41	23	26	46	23	49	35	33	22	23	35	42	47	34	36	43	48	25	37	23	24	47	31	43	47	33	36	24	22	40	36	50	21	43	48	37	27	23	43	45	32	48	31	36	49	30	37	42	38	37	32	49	29	27	38	0	42	22	24	39	32	47	44	50	31	43	29	50	31	36	31	20	20	20	24	28	43	41	42	26	40	48	24	25	23	46	35	43	35	41	24	28	50	28	46	24	47	21	25	49	
41	31	46	43	30	26	40	23	36	45	35	24	40	28	30	26	40	23	39	41	42	27	31	45	32	44	23	50	28	44	49	32	37	31	21	40	30	27	32	21	50	44	33	37	28	44	45	25	49	28	21	43	28	43	22	30	0	40	33	20	44	41	28	27	40	49	46	47	44	42	25	28	31	49	50	46	36	40	23	25	35	26	47	38	39	38	22	33	29	46	42	41	21	28	20	20	45	39	25	30	
25	48	32	27	38	37	46	26	49	50	21	40	37	44	47	48	26	34	48	37	41	34	38	39	50	30	50	46	31	31	23	44	45	20	33	31	25	35	47	48	27	43	41	43	47	40	45	48	43	43	48	40	48	49	32	44	39	0	20	41	47	49	26	39	43	35	33	44	32	25	24	41	33	32	34	46	50	43	43	40	43	26	28	22	42	49	25	49	38	20	29	49	43	25	23	24	28	25	32	28	
36	48	40	33	30	37	43	33	35	34	23	28	39	30	28	28	43	29	32	39	36	20	35	49	40	36	50	36	26	33	28	43	40	44	33	43	21	50	20	33	37	22	50	45	28	42	45	20	20	35	41	45	32	50	37	31	37	35	0	36	34	37	43	43	42	48	35	38	25	45	38	44	20	39	31	26	29	33	22	27	23	25	45	39	34	40	24	49	35	30	47	34	47	42	24	35	45	50	47	28	
35	30	42	36	43	45	27	44	21	31	49	36	28	32	46	37	40	48	39	23	29	48	24	36	24	24	22	49	30	26	21	20	35	35	22	38	36	21	24	40	34	38	24	38	28	22	29	31	49	24	48	34	49	31	21	30	23	48	23	0	39	41	23	29	41	29	38	31	25	44	20	41	44	35	32	32	40	26	22	33	47	28	50	35	33	41	35	48	32	24	33	45	26	44	33	40	44	26	28	22	
45	24	34	30	31	29	45	45	34	30	27	25	34	24	42	30	45	27	35	24	23	37	38	39	34	43	30	25	22	41	30	25	28	49	31	41	42	23	23	32	30	44	30	29	30	47	44	47	20	26	41	40	29	40	25	25	47	37	25	35	0	50	27	22	42	36	48	28	48	42	23	21	32	43	22	32	34	35	41	24	42	24	21	49	23	24	40	23	46	32	39	48	23	29	22	38	38	23	26	47	
43	48	29	47	46	32	48	25	36	34	42	28	44	30	40	25	40	45	32	28	48	48	25	49	25	46	43	22	26	40	36	46	48	44	31	41	43	34	47	48	41	46	22	30	36	33	45	45	29	34	45	21	24	31	25	35	27	49	27	22	24	0	49	44	34	33	23	31	44	27	23	30	24	26	27	39	37	30	41	35	47	30	38	40	47	35	48	36	41	48	28	44	29	20	39	41	39	49	25	28	
26	36	37	42	46	23	29	34	25	23	21	34	36	36	37	39	38	37	43	41	32	47	33	30	39	45	30	27	30	35	24	36	43	43	47	20	43	35	45	24	20	22	37	47	20	47	24	44	47	23	21	30	49	29	41	26	44	22	41	21	44	27	0	43	25	48	45	31	50	32	40	50	36	39	41	31	48	33	26	32	43	21	39	43	27	38	20	48	34	43	20	33	24	44	26	22	38	40	24	49	
49	48	45	30	44	28	48	29	44	48	34	30	36	33	35	30	45	28	36	47	29	34	45	37	30	32	41	30	49	32	48	44	28	49	42	20	26	46	49	42	34	44	29	32	33	43	43	46	47	49	46	41	24	49	50	25	35	26	50	25	39	50	49	0	26	22	47	49	28	36	46	36	25	38	47	25	41	35	23	35	49	27	33	50	25	23	46	50	21	36	21	42	43	22	45	43	43	23	48	50	
38	24	24	38	26	40	31	31	23	23	32	35	24	30	38	48	36	26	39	27	44	39	38	34	39	29	23	24	33	46	23	43	48	26	50	42	24	25	49	42	28	28	45	41	30	25	34	42	30	37	23	44	22	32	20	21	26	30	33	48	27	45	30	49	0	33	38	23	30	22	35	39	35	29	27	32	47	42	21	31	30	25	22	37	28	50	34	20	45	45	39	40	25	47	24	43	37	38	30	41	
43	34	47	47	42	22	45	32	46	28	34	29	20	32	47	20	45	48	34	45	23	24	45	46	29	30	29	39	24	35	45	34	20	39	30	49	24	33	45	20	29	47	25	50	38	45	45	25	22	33	47	44	36	47	34	47	46	49	37	40	44	24	49	33	46	0	50	30	24	42	49	37	31	38	25	46	22	22	27	23	26	35	48	42	47	40	50	26	20	45	47	32	30	28	31	38	28	34	49	36	
43	50	21	29	47	34	33	49	47	27	48	44	43	43	35	20	36	46	39	43	32	42	45	47	45	30	26	50	38	31	29	45	25	25	43	42	28	26	45	50	23	31	43	32	24	29	45	28	42	39	46	25	47	32	20	41	50	49	46	22	46	25	49	32	33	22	0	22	41	38	27	37	22	26	30	43	34	37	42	39	45	23	44	25	45	48	25	44	39	38	39	21	47	50	34	44	28	26	37	21	
35	22	20	40	21	39	26	25	35	44	41	26	36	29	38	43	38	22	24	31	47	37	45	45	20	48	39	30	40	29	48	37	45	27	38	29	20	38	33	31	22	30	50	28	46	44	31	46	23	29	38	24	31	21	43	20	46	40	39	49	46	32	20	33	27	46	33	0	38	34	29	46	20	25	42	38	34	37	22	40	44	20	41	21	45	22	24	32	32	39	25	43	27	40	37	23	20	47	21	32	
32	46	29	25	46	32	20	41	30	40	33	36	26	49	36	45	31	39	27	41	21	33	35	36	40	21	46	46	26	30	34	43	25	38	26	26	21	26	23	29	44	30	30	43	29	45	24	25	38	43	33	28	21	50	32	45	45	23	44	38	45	47	49	35	25	45	32	45	0	27	33	44	32	24	37	40	34	48	39	42	46	31	49	21	40	39	36	27	26	36	32	35	27	38	43	22	37	23	24	48	
